"PointID"	"x"	"y"	"Density"	"Momentum_x"	"Momentum_y"	"Energy"	"Pressure"	"Temperature"	"Mach"	"Pressure_Coefficient"
1160	4.283762123176990e-01	1.467396152004294e-01	8.017965292634980e-01	3.253806210816400e+02	-1.066047841027771e+01	2.059122695864279e+05	5.592772819929262e+04	2.429927700160109e+02	1.299316507420885e+00	-1.000080888070287e+00	
1161	4.121779934249985e-01	1.469296185386356e-01	8.048923907879157e-01	3.259983094845503e+02	-9.095789511478268e+00	2.066277085821875e+05	5.622329447850127e+04	2.433373721243736e+02	1.295666572303565e+00	-9.935696997263652e-01	
1162	4.716515726084405e-02	8.105641487464701e-02	1.110712625600408e+00	3.327296124878430e+02	8.909986519421901e+01	2.743471108496162e+05	8.837458174495577e+04	2.771762457636011e+02	9.291829931836388e-01	-2.852917207501550e-01	
1163	3.906403784594906e-02	7.644549429487084e-02	1.134933132814092e+00	3.298018402077623e+02	9.504786683480133e+01	2.795648752301480e+05	9.106642736983915e+04	2.795235282911295e+02	9.022990851746627e-01	-2.259916074107551e-01	
1164	2.573101905552828e-01	1.391475498320272e-01	8.689595893491294e-01	3.350068595821284e+02	1.248009067873849e+01	2.211713276114464e+05	6.260188545876747e+04	2.509679011584275e+02	1.214779162818209e+00	-8.530522924207935e-01	
1165	2.427119378128608e-01	1.375688690048547e-01	8.748875701349287e-01	3.356298556468911e+02	1.516513769466364e+01	2.225092528217898e+05	6.319984123722319e+04	2.516483494482549e+02	1.207550572715532e+00	-8.398796033532658e-01	
1166	1.254682707481688e-01	1.132405533279768e-01	9.679861255786948e-01	3.408529005970948e+02	4.711397965366885e+01	2.432680187401311e+05	7.284395873750735e+04	2.621529520092895e+02	1.095169348366732e+00	-6.274241580860001e-01	
1167	1.144890776617522e-01	1.099126684223198e-01	9.844603664507707e-01	3.408328443579947e+02	5.147664363876650e+01	2.468788518498897e+05	7.461306311655726e+04	2.640261715740969e+02	1.074901051433633e+00	-5.884516073508764e-01	
1168	1.033674756036567e-01	1.064550466155885e-01	1.000760846560807e+00	3.406848829230410e+02	5.619191188251543e+01	2.504583742466469e+05	7.635673401459791e+04	2.657953529408035e+02	1.055670758902251e+00	-5.500393444318602e-01	
1169	9.199324773444788e-01	6.386305895154061e-02	1.272525596247991e+00	3.063165801931679e+02	-3.231046960906591e+01	3.074825112669161e+05	1.080818995313806e+05	2.958808020993692e+02	7.019390664850624e-01	1.488513696067421e-01	
1170	9.107248775765620e-01	6.747749830326633e-02	1.267830003017085e+00	3.075680576883672e+02	-3.266445488651954e+01	3.065158133220134e+05	1.075151732823051e+05	2.954194460433648e+02	7.080228959806295e-01	1.363666526185434e-01	
1171	9.011217674449912e-01	7.105702384494325e-02	1.263403490145463e+00	3.086900315522439e+02	-3.255062478069978e+01	3.055983857982799e+05	1.069870490178210e+05	2.949982785757716e+02	7.135478877896474e-01	1.247323194860279e-01	
1172	8.910866620905008e-01	7.462307059913681e-02	1.258936126716118e+00	3.098196299262099e+02	-3.275594303709318e+01	3.046757820155733e+05	1.064507608794699e+05	2.945611176253873e+02	7.192543153768522e-01	1.129181399904364e-01	
1173	8.806248252127667e-01	7.815166219127495e-02	1.254746873949196e+00	3.107166118065160e+02	-3.257950337898220e+01	3.037974207530727e+05	1.059610515740511e+05	2.941849712691218e+02	7.241417309900916e-01	1.021300706278217e-01	
1174	8.698297705886394e-01	8.162288467150845e-02	1.250592653547719e+00	3.117075426981725e+02	-3.268410080611551e+01	3.029365494079073e+05	1.054652930944389e+05	2.937812241063930e+02	7.293651154376035e-01	9.120874075726364e-02	
1175	8.586333501059384e-01	8.507873857061576e-02	1.246363525150949e+00	3.124086909008623e+02	-3.250037766263709e+01	3.020369137345169e+05	1.049838361208285e+05	2.934323909161104e+02	7.338595851827621e-01	8.060246644523594e-02	
1176	8.410977262501900e-01	9.015028222849328e-02	1.240676062841261e+00	3.136190487501684e+02	-3.243937987092971e+01	3.008488732820619e+05	1.043145409995806e+05	2.928982612442375e+02	7.407091172874254e-01	6.585820467159743e-02	
1177	8.228999705537663e-01	9.512178974848350e-02	1.235712264176894e+00	3.146032223121485e+02	-3.208058147638215e+01	2.998057890339222e+05	1.037366137967041e+05	2.924455759487379e+02	7.464843689371251e-01	5.312673585492511e-02	
1178	8.037827802280265e-01	9.995256661068742e-02	1.230414970984084e+00	3.155124135963328e+02	-3.196053353297687e+01	2.986855300639907e+05	1.031269533837966e+05	2.919785358363174e+02	7.524148482570829e-01	3.969619910728923e-02	
1179	7.497845337628821e-01	1.120402708887637e-01	1.219136971474698e+00	3.170840361916328e+02	-3.122666749383511e+01	2.962738861410200e+05	1.018555782181926e+05	2.910466882978104e+02	7.641657090686294e-01	1.168839259703171e-02	
1180	7.211895258106688e-01	1.175903424686090e-01	1.214468518300420e+00	3.172480655637110e+02	-3.188800601523587e+01	2.952477902670114e+05	1.013571127531373e+05	2.907356677132429e+02	7.680643032993707e-01	7.074290899448467e-04	
1181	6.916225949314334e-01	1.227787013500487e-01	1.230335561052771e+00	3.166270604579917e+02	-3.016963334579578e+01	2.987366540362139e+05	1.030498955859517e+05	2.917791968654937e+02	7.549375992640497e-01	3.799865148284626e-02	
1182	6.302354598133932e-01	1.318592239605597e-01	9.061368316145918e-01	3.129976686784812e+02	-3.621712365452078e+01	2.270190665046965e+05	6.889499328201421e+04	2.648647870050050e+02	1.065796866306197e+00	-7.144180395030529e-01	
1183	5.986589793593536e-01	1.357225974780205e-01	7.619327781737741e-01	3.214412228106513e+02	-2.403639183292635e+01	1.972108238586841e+05	5.161100285883120e+04	2.359695618059544e+02	1.373785387527675e+00	-1.095176349555197e+00	
1184	2.283122798230955e-01	1.356057314077932e-01	8.858301289199633e-01	3.366791171579026e+02	1.839180526357711e+01	2.249652801317883e+05	6.431728848951266e+04	2.529342403309014e+02	1.193878422986957e+00	-8.152627575360256e-01	
1185	2.143408154302079e-01	1.334348184496078e-01	8.919810918464955e-01	3.371576987297233e+02	2.132505591134697e+01	2.263439377303840e+05	6.494733044109633e+04	2.536506629561148e+02	1.186253620412737e+00	-8.013832249238586e-01	
1186	2.006937177439520e-01	1.310877868282112e-01	9.036197480393300e-01	3.380806830296819e+02	2.479344911623076e+01	2.289471797571855e+05	6.614488518307668e+04	2.550004217055632e+02	1.171871712214541e+00	-7.750016481821956e-01	
1187	1.873333925786733e-01	1.285694988653646e-01	9.101490574981900e-01	3.383983336036069e+02	2.801637229974867e+01	2.304003331075022e+05	6.682398673981878e+04	2.557703535666049e+02	1.163657234904616e+00	-7.600413551730028e-01	
1188	1.742457240912159e-01	1.258600921676309e-01	9.231026716127234e-01	3.391877289898188e+02	3.169104792715262e+01	2.332846963405081e+05	6.816984167338276e+04	2.572602117400726e+02	1.147736898643529e+00	-7.303927938435646e-01	
1189	1.614698585733266e-01	1.229529164544327e-01	9.342277145735914e-01	3.396217331852236e+02	3.545103188953772e+01	2.357495254287636e+05	6.933808071414550e+04	2.585529008048213e+02	1.133893882371845e+00	-7.046570284325213e-01	
1190	1.490597269878205e-01	1.198597025166290e-01	9.464588623487551e-01	3.402587566434441e+02	3.910940935849012e+01	2.384787133725378e+05	7.060317768146278e+04	2.598680282197525e+02	1.119778950078272e+00	-6.767875277249924e-01	
1191	3.160525359700427e-02	7.142769070331945e-02	1.160046017738279e+00	3.258502363106787e+02	1.014018754243440e+02	2.849364076935350e+05	9.389592566777732e+04	2.819693320435472e+02	8.739060158574574e-01	-1.636590693891359e-01	
1192	2.489990399881402e-02	6.639624917458178e-02	1.185688932274688e+00	3.209914545984431e+02	1.076307460704971e+02	2.903859594519720e+05	9.682049471343902e+04	2.844637144815315e+02	8.444947360328731e-01	-9.923216679357830e-02	
1193	8.228999403851430e-01	-9.512179814917771e-02	1.229702120239699e+00	3.314675893788537e+02	3.370382894270120e+01	2.997385347930301e+05	1.018411698743719e+05	2.885053047765477e+02	7.956992502993829e-01	1.137098345079300e-02	
1194	8.351575284996541e-01	-9.181609207501944e-02	1.234347516226273e+00	3.306565014326429e+02	3.409269301348857e+01	3.007144921796618e+05	1.023822434229295e+05	2.889465673684705e+02	7.902750702628382e-01	2.329058331856292e-02	
1195	8.470379031684674e-01	-8.848452495670915e-02	1.239087432730080e+00	3.298185620846394e+02	3.431735088775949e+01	3.017091795259644e+05	1.029354546042339e+05	2.893965703379722e+02	7.847220542349237e-01	3.547756961848944e-02	
1196	4.934979492779130e-01	-1.443790495354992e-01	1.120915278784417e+00	3.442951218144252e+02	1.927835321196311e+01	2.766216306109383e+05	8.943192194220143e+04	2.779394030881207e+02	9.204790961096077e-01	-2.619990055381942e-01	
1197	5.179411758019866e-01	-1.428363158459652e-01	1.128152889171405e+00	3.436324458324395e+02	2.104232141140331e+01	2.781639438787564e+05	9.025317076571324e+04	2.786922255927457e+02	9.118589183519867e-01	-2.439072740273246e-01	
1198	1.888312507599461e-02	6.170612061545803e-02	1.213969544212432e+00	3.152441238179667e+02	1.131102769069340e+02	2.963730639234621e+05	1.000688950077984e+05	2.871584881081388e+02	8.121313955550954e-01	-2.767141165718505e-02	
1199	1.287520553930442e-02	5.655291217963842e-02	1.245676224955663e+00	3.079744462357522e+02	1.185229853364494e+02	3.030572383132883e+05	1.037390651926244e+05	2.901132070176543e+02	7.758327500450090e-01	5.318073897255093e-02	
1200	7.617462301543251e-03	5.111344181017270e-02	1.277253188434834e+00	2.991553253759956e+02	1.236513465063579e+02	3.096542347299338e+05	1.074540520645835e+05	2.930732275105757e+02	7.384696806480961e-01	1.350201804788228e-01	
1201	9.264507015826076e-02	1.025195707448905e-01	1.016530193965646e+00	3.404812756006895e+02	6.108158321948790e+01	2.539338431467344e+05	7.803100806406840e+04	2.674097757497597e+02	1.038039630472299e+00	-5.131558619702248e-01	
1202	8.254519207920642e-02	9.842122097322399e-02	1.032389099372623e+00	3.398696365966152e+02	6.642972234232197e+01	2.574115861432609e+05	7.973225473464536e+04	2.690425561831005e+02	1.020118938321633e+00	-4.756781851484490e-01	
1203	7.292983206515213e-02	9.418148254336695e-02	1.049693919779676e+00	3.388627391437739e+02	7.169606084110102e+01	2.611805588942913e+05	8.161445924003181e+04	2.708536990463481e+02	1.000125051657744e+00	-4.342140909724761e-01	
1204	6.376304133656770e-02	8.979225041589421e-02	1.069811397309901e+00	3.374583026806482e+02	7.717736749868773e+01	2.655483051867886e+05	8.381641023371955e+04	2.729305695376663e+02	9.770317815996411e-01	-3.857061296367869e-01	
1205	5.510807436130734e-02	8.529417237029353e-02	1.089940238498238e+00	3.352459483270794e+02	8.324358520935567e+01	2.698805579005711e+05	8.605756579577828e+04	2.750532093290732e+02	9.532252374399726e-01	-3.363345098036225e-01	
1206	3.960466820180344e-01	1.469349938653300e-01	8.111965339379190e-01	3.270181968740247e+02	-7.272930414347249e+00	2.080635568870814e+05	5.684616886819340e+04	2.441211795978164e+02	1.287364822525637e+00	-9.798480651855460e-01	
1207	3.800504825612662e-01	1.467715643836505e-01	8.149312880808978e-01	3.276873730625609e+02	-5.682348375880682e+00	2.089215690108374e+05	5.720780304926049e+04	2.445482858298403e+02	1.282841038582204e+00	-9.718814315396775e-01	
1208	3.641369153446280e-01	1.464480536754496e-01	8.218814405992548e-01	3.287423114927331e+02	-3.801076608619228e+00	2.105008139361739e+05	5.789824592897676e+04	2.454067920864276e+02	1.273747443236170e+00	-9.566712944340884e-01	
1209	3.482943931756278e-01	1.459333856072850e-01	8.276495556793567e-01	3.296322219854425e+02	-1.874223180880905e+00	2.118146036118637e+05	5.846813037900338e+04	2.460951562381053e+02	1.266455147528270e+00	-9.441170037405410e-01	
1210	9.448909848863886e-01	5.294034771814943e-02	1.287115498642162e+00	3.019632765476270e+02	-3.155575478978881e+01	3.104657947902950e+05	1.098631921141252e+05	2.973480117655687e+02	6.823603461049172e-01	1.880924208286009e-01	
1211	9.370270898137986e-01	5.658998357702539e-02	1.281873716000385e+00	3.035896066241858e+02	-3.197890870292465e+01	3.093976713587163e+05	1.092195240175529e+05	2.968146837320598e+02	6.895190120651971e-01	1.739127105484672e-01	
1212	6.145211073820263e-01	-1.338482435977350e-01	1.159738536577652e+00	3.409072462959614e+02	2.618828164172996e+01	2.849230476340586e+05	9.380888584310163e+04	2.817826407251503e+02	8.760882351382405e-01	-1.655765164450137e-01	
1213	6.458111350040061e-01	-1.297620453037093e-01	1.169696488909112e+00	3.398443921983675e+02	2.762426898331826e+01	2.870443355054839e+05	9.493953293410820e+04	2.827510652921579e+02	8.647408606283675e-01	-1.406688842896753e-01	
1214	2.427119121649829e-01	-1.375688726605936e-01	1.025552376568611e+00	3.464905918725903e+02	-1.096338570839212e+01	2.559625276107281e+05	7.894867978942060e+04	2.681744335112116e+02	1.029658863291578e+00	-4.929399785559948e-01	
1215	2.573101343393849e-01	-1.391475597190414e-01	1.017848229371469e+00	3.464486100049606e+02	-8.244731372122510e+00	2.542807390691353e+05	7.811455059961053e+04	2.673494274670080e+02	1.038700324246316e+00	-5.113154585754262e-01	
1216	2.718120463925993e-01	-1.406536609843282e-01	1.014689548820137e+00	3.464130772734027e+02	-5.465160202810618e+00	2.535875787707290e+05	7.777619157608932e+04	2.670200245889760e+02	1.042303918740907e+00	-5.187693512722208e-01	
1217	2.866836649644728e-01	-1.420642909467370e-01	1.008629674375385e+00	3.463569391420892e+02	-2.824101008935063e+00	2.522669625050163e+05	7.711785475609040e+04	2.663505170021685e+02	1.049617277188628e+00	-5.332722067408093e-01	
1218	9.998224421538934e-01	-2.539185892007610e-03	1.406677103560286e+00	2.821897912668323e+02	2.353955847047588e+01	3.362674831487380e+05	1.231063400598013e+05	3.048711624893302e+02	5.751030115542038e-01	4.798328411890955e-01	
1219	9.998224435615061e-01	2.539184411382313e-03	1.390579029162899e+00	2.537224282999993e+02	-1.801445498190578e+01	3.310158188609726e+05	1.231009101817108e+05	3.083869087645534e+02	5.195870049306436e-01	4.797132234876896e-01	
1220	-8.275623027267823e-03	-4.187795770425471e-02	1.446261162708215e+00	2.577400170596996e+02	-7.221724111728884e+01	3.444345068787864e+05	1.278661528531564e+05	3.079918467863314e+02	5.260517998946322e-01	5.846893142019223e-01	
1221	-1.418306337292192e-02	3.664295488212775e-03	1.563617114889717e+00	1.807396645407252e+02	5.287896026620746e+01	3.679722989508602e+05	1.426528972460490e+05	3.178194899591485e+02	3.369909812671685e-01	9.104344499235345e-01	
1222	1.000806950229869e+00	-5.498434892072352e-04	1.427313024074089e+00	2.781863279714395e+02	1.001991923167330e+01	3.406933679738028e+05	1.254194581988549e+05	3.061089565321059e+02	5.560466425052980e-01	5.307897632894266e-01	
1223	9.887764029348226e-01	-3.456516384621146e-02	1.330287828087664e+00	3.087808470162426e+02	2.869634984505485e+01	3.206328760027391e+05	1.137947617805300e+05	2.979936425987361e+02	6.736274803515955e-01	2.747030810627488e-01	
1224	9.986072970771730e-01	2.108181327479928e-02	1.339436031733836e+00	2.814750504536752e+02	-1.998766584191793e+01	3.209320479498507e+05	1.164830821671719e+05	3.029501845381891e+02	6.037757719013284e-01	3.339255350351560e-01	
1225	-1.763319166101182e-02	1.870337310396224e-02	1.494851507508149e+00	2.250434279754178e+02	8.974624034089322e+01	3.543015152720481e+05	1.338671261028886e+05	3.119652579755234e+02	4.577360162574513e-01	7.168879776640006e-01	
1226	9.735773479949601e-01	4.820181277482870e-02	1.305228303596802e+00	2.968745770646573e+02	-2.740091275748633e+01	3.141885101579528e+05	1.120555148403804e+05	2.990729247084918e+02	6.588569846217238e-01	2.363882758886804e-01	
1227	1.000919909926071e+00	-8.186650886516067e-03	1.378989806501895e+00	2.931884386542790e+02	2.186812984746956e+01	3.306203232979013e+05	1.197117530158682e+05	3.024169157973405e+02	6.115593339493484e-01	4.050516596143120e-01	
1228	9.959928991877280e-01	-2.544976997101420e-02	1.343819241991596e+00	3.048832580778788e+02	2.616887583455674e+01	3.234162405154596e+05	1.154303047612912e+05	2.992328935541151e+02	6.566487396653290e-01	3.107333360053218e-01	
1229	-1.850716201462222e-02	-1.204623354237979e-02	1.545349506006811e+00	2.038358830941166e+02	-1.388538687513450e+01	3.643299013680695e+05	1.403297041588601e+05	3.163393641081971e+02	3.707949198537525e-01	8.592555813784339e-01	
1230	1.594725536336204e-02	-7.167671367526235e-02	1.325727228520666e+00	3.025923718447729e+02	-7.762831379607238e+01	3.197575200514961e+05	1.131807791182982e+05	2.974053990519361e+02	6.815872027395616e-01	2.611773271628197e-01	
1231	-4.657931892952377e-03	-4.782317685288992e-02	1.422162762200997e+00	2.683690693061451e+02	-7.605471698779331e+01	3.395520653773175e+05	1.248788609407110e+05	3.058933045150503e+02	5.594022189962429e-01	5.188806558790441e-01	
1232	3.315545431730062e-01	1.678150398431076e-01	8.453763183190210e-01	3.320715895888167e+02	1.604465896016962e+00	2.158289039547706e+05	6.024279790749438e+04	2.482477960915910e+02	1.243641387734544e+00	-9.050218993978362e-01	
1233	1.000806950774528e+00	5.498419974378810e-04	1.407916613319530e+00	2.421075995178245e+02	-4.014200609231133e+00	3.343625266367302e+05	1.254160793818983e+05	3.103177601628132e+02	4.870112722959639e-01	5.307153295155775e-01	
1234	-8.275618056678254e-03	4.187794081205373e-02	1.376879076374633e+00	2.724205792243441e+02	1.165830143616555e+02	3.302835164534961e+05	1.193592624115604e+05	3.019886853025097e+02	6.177582899061337e-01	3.972864547328348e-01	
1235	-1.606962073288525e-02	2.446237612881200e-02	1.465823086854114e+00	2.373449341951544e+02	1.012052886140298e+02	3.484089844682418e+05	1.302799425842812e+05	3.096181035534924e+02	4.990136551303602e-01	6.378639848851204e-01	
1236	-3.845706896444966e-04	-5.382494707738644e-02	1.397667311668960e+00	2.779840035866992e+02	-7.837317510934321e+01	3.345487133299345e+05	1.218828162648264e+05	3.037868829881869e+02	5.914136185219828e-01	4.528791782283486e-01	
1237	9.842380173019717e-01	-3.916167571002571e-02	1.323946198119236e+00	3.106073626453116e+02	2.967747558029140e+01	3.193313358373893e+05	1.130253375584403e+05	2.973964781959032e+02	6.817074332619577e-01	2.577530215369642e-01	
1238	5.359563563085264e-01	-1.664479036546664e-01	1.137316042485560e+00	3.426632687058105e+02	2.136887166667544e+01	2.800986287514478e+05	9.131086947181483e+04	2.796865992638368e+02	9.004187758531614e-01	-2.206066610311843e-01	
1239	9.959929055174679e-01	2.544976143652231e-02	1.333369934491791e+00	2.846148391260323e+02	-2.139242769724379e+01	3.197523540410365e+05	1.156817906506972e+05	3.022349538391306e+02	6.141988491079837e-01	3.162734537621434e-01	
1240	3.158246111935203e-01	-1.667289701492266e-01	1.025606173402693e+00	3.462234718038800e+02	3.623216210665157e+00	2.559335128461125e+05	7.899526580336313e+04	2.683186027621016e+02	1.028076479299673e+00	-4.919137102286857e-01	
1241	9.537404068283438e-01	-6.162209091498139e-02	1.294480727114662e+00	3.185062351673092e+02	3.275680001288840e+01	3.132669087269942e+05	1.094673264655669e+05	2.945908597329664e+02	7.188670858911771e-01	1.793716837961064e-01	
1242	9.421608968600720e-01	-6.824434936663951e-02	1.286244817387806e+00	3.203754095828294e+02	3.332455450534957e+01	3.115550277196624e+05	1.084896344833784e+05	2.938292004975532e+02	7.287457538294000e-01	1.578335819009368e-01	
1243	6.333184380760402e-01	-1.559431992241986e-01	1.167806367296085e+00	3.398001219490562e+02	2.618682041735186e+01	2.866132826669529e+05	9.475333855921015e+04	2.826532786130067e+02	8.658898938735342e-01	-1.447706601985708e-01	
1244	9.262271895000194e-02	-1.191576236076678e-01	1.156767643221755e+00	3.385827792187188e+02	-4.884113892195730e+01	2.842818756774889e+05	9.347986151059791e+04	2.815154751995727e+02	8.792065220478023e-01	-1.728247702187553e-01	
1245	1.702703269843727e-01	-1.444793395962506e-01	1.078865292471477e+00	3.453446146516642e+02	-2.635271672988454e+01	2.675422290779774e+05	8.477919997774041e+04	2.737489344724989e+02	9.678792501268547e-01	-3.644963171517480e-01	
1246	-1.606961788059175e-02	-2.446237789403445e-02	1.510391270166661e+00	2.248910823254045e+02	-4.715642886007199e+01	3.573106731403079e+05	1.359327394803319e+05	3.135197815814959e+02	4.285929820086578e-01	7.623924844103990e-01	
1247	4.287769570595649e-01	-1.702792666852538e-01	1.105777124618307e+00	3.450688014223392e+02	1.417891506916452e+01	2.733448103769702e+05	8.776512856799659e+04	2.764933798184290e+02	9.369430666209734e-01	-2.987176921857576e-01	
1248	7.197293496820509e-02	-1.093763030208735e-01	1.189662728372473e+00	3.338469738793368e+02	-5.635978564590771e+01	2.912680146303812e+05	9.723615958456635e+04	2.847306945412868e+02	8.413171316901774e-01	-9.007526205089805e-02	
1249	8.196937429374790e-02	-1.143362634230511e-01	1.173477456240577e+00	3.363345516481215e+02	-5.267989212409976e+01	2.878365682294645e+05	9.538203621298629e+04	2.831536628904428e+02	8.600025244553959e-01	-1.309207418449673e-01	
1250	1.208195265217904e-01	1.294229162965341e-01	9.921880077843621e-01	3.416129388584065e+02	4.882526494038077e+01	2.485854895016118e+05	7.543001402104457e+04	2.648381589490631e+02	1.066086253850494e+00	-5.704545570070545e-01	
1251	9.887764099352002e-01	3.456515421254255e-02	1.321569995531498e+00	2.901176807446935e+02	-2.430826254121357e+01	3.174340843809085e+05	1.141465930969247e+05	3.008867955070077e+02	6.335089328568565e-01	2.824537621366152e-01	
1252	9.338639774161551e-01	7.262863438750808e-02	1.277355505612316e+00	3.053435163218618e+02	-3.048743943277803e+01	3.084895041589420e+05	1.086521932461491e+05	2.963173345796928e+02	6.961512856041192e-01	1.614146762131476e-01	
1253	-1.850714117265441e-02	1.204620022230987e-02	1.521729285142632e+00	2.122480938227100e+02	7.357359290158874e+01	3.596987585072654e+05	1.372472689579874e+05	3.141931107188002e+02	4.154311554980091e-01	7.913509604434853e-01	
1254	-4.657940857447479e-03	4.782315294712180e-02	1.345806684761960e+00	2.831807340865971e+02	1.169482014792050e+02	3.238895024221569e+05	1.156060693989608e+05	2.992459625559111e+02	6.564680468748554e-01	3.146053496299220e-01	
1255	9.791821955075528e-01	-4.367778461942295e-02	1.317840751752697e+00	3.123417893415440e+02	3.051484264140800e+01	3.180784258798969e+05	1.122844127837518e+05	2.968157103298492e+02	6.895053639761467e-01	2.414307916479816e-01	
1256	1.000421993260619e+00	1.209793154855738e-03	1.403909530658179e+00	2.450747029617335e+02	-1.056872589883361e+01	3.336016250279986e+05	1.248684013463305e+05	3.098444879620394e+02	4.951560489130014e-01	5.186502358555064e-01	
1257	9.927390838145508e-01	3.002315810105326e-02	1.327285813314434e+00	2.874199470135910e+02	-2.293159452452924e+01	3.185532177768829e+05	1.148940555024940e+05	3.015528602703631e+02	6.240217945817845e-01	2.989200130083085e-01	
1258	-9.386523303687194e-03	-8.254315003886785e-09	1.601555411027340e+00	1.396867236140336e+02	3.897192558787301e+01	3.754578031507734e+05	1.475567754475773e+05	3.209575027345480e+02	2.521258416512811e-01	1.018464617205449e+00	
1259	-1.763319867406823e-02	-1.870341065294354e-02	1.529379304111083e+00	2.144254744016132e+02	-3.298411010263700e+01	3.611422977152313e+05	1.383019730285511e+05	3.150239061250347e+02	3.986749256944077e-01	8.145856030046319e-01	
1260	9.986072911645087e-01	-2.108182109915998e-02	1.350861128798784e+00	3.027353508115967e+02	2.493806255587007e+01	3.248622818333099e+05	1.162839082632182e+05	2.998743089474103e+02	6.477426461664263e-01	3.295378261080469e-01	
1261	7.505621690233947e-01	-1.344489435471645e-01	1.204633885053867e+00	3.353524125420388e+02	3.055225607251812e+01	2.944426235161986e+05	9.895063544688605e+04	2.861500707286221e+02	8.243193460586752e-01	-5.230615225745365e-02	
1262	5.072888309625487e-01	1.684760380725825e-01	7.948244012028610e-01	3.240368373958430e+02	-1.729652526557971e+01	2.043280780836251e+05	5.523505380950412e+04	2.420883749602964e+02	1.308896195098881e+00	-1.015340184310032e+00	
1263	4.782824584222314e-01	1.688977455880821e-01	7.986798484585329e-01	3.244971703143837e+02	-1.477942934274019e+01	2.051750045545634e+05	5.564718790523823e+04	2.427173606513433e+02	1.302233628455836e+00	-1.006261060915234e+00	
1264	1.000630078000674e+00	1.682058313841609e-02	1.345585363372805e+00	2.781400359510658e+02	-1.815768693867667e+01	3.221220877783728e+05	1.173012093257826e+05	3.036837687335213e+02	5.929472925409961e-01	3.519484977129514e-01	
1265	1.001094988456436e+00	-5.799717944559507e-10	1.406879245076914e+00	2.455773944331448e+02	4.390660685042849e+00	3.342970816744616e+05	1.251427541230398e+05	3.098697852507111e+02	4.947234596842389e-01	5.246941005569017e-01	
1266	1.000919913399105e+00	8.186646681497075e-03	1.364416645279806e+00	2.678084743737984e+02	-1.626167476720409e+01	3.258034636237359e+05	1.197695028904988e+05	3.057944390086308e+02	5.609353826729137e-01	4.063238626259825e-01	
1267	-1.418310052153073e-02	-3.664237851014224e-03	1.574766563424332e+00	1.738158608657226e+02	1.496759763970329e+01	3.700940672816007e+05	1.441721673360268e+05	3.189301576768011e+02	3.094431252953750e-01	9.439032668928385e-01	
1268	1.000421992282730e+00	-1.209794586166691e-03	1.421946786129336e+00	2.745111649197006e+02	1.655124881938069e+01	3.392842616923555e+05	1.250761302978159e+05	3.064230546007011e+02	5.511312933776384e-01	5.232264085204933e-01	
1269	2.205960801183567e-02	-7.716483880886187e-02	1.304515811246433e+00	3.086223223449567e+02	-7.548531749384057e+01	3.153483689794082e+05	1.106629892162693e+05	2.955176300150097e+02	7.067310538174585e-01	2.057115808455213e-01	
1270	-1.396482277811355e-02	-3.023595148539924e-02	1.491470365586597e+00	2.356924183563050e+02	-5.799994103783079e+01	3.535462300415667e+05	1.335182466493157e+05	3.118576035220448e+02	4.596962531787175e-01	7.092023247619862e-01	
1271	-1.136855034068277e-02	-3.598771932063100e-02	1.469557675801164e+00	2.468298821589217e+02	-6.635543241859453e+01	3.491424047536423e+05	1.307661187295575e+05	3.099837611442567e+02	4.927706607935883e-01	6.485742203649294e-01	
1272	5.646008651551692e-01	1.641800815981797e-01	7.786883313279410e-01	3.215918324648899e+02	-2.153246108105864e+01	2.006969047373011e+05	5.359672508792931e+04	2.397755701521027e+02	1.333402751160085e+00	-1.051431807833498e+00	
1273	9.908998380123603e-03	-6.608999755556114e-02	1.349495771259123e+00	2.955126441852502e+02	-7.840342886649329e+01	3.246811485017555e+05	1.160191635961267e+05	2.994942905239264e+02	6.530293082449534e-01	3.237056236149309e-01	
1274	9.674504945388934e-01	5.270649453007545e-02	1.300324399664783e+00	2.987999718725870e+02	-2.810210540349129e+01	3.132115831960878e+05	1.114309900579606e+05	2.985276915516611e+02	6.663462978151474e-01	2.226302839598676e-01	
1275	9.608238865957114e-01	5.718676476409704e-02	1.294856148269871e+00	3.005691545837996e+02	-2.881378404729807e+01	3.120992959719580e+05	1.107575284929921e+05	2.979765435421817e+02	6.738596537709645e-01	2.077942373592782e-01	
1276	5.359563555266259e-01	1.664478698052682e-01	7.875657182958125e-01	3.216668123324841e+02	-1.979223950683317e+01	2.025485376901137e+05	5.464415051385013e+04	2.417058827508523e+02	1.312948094358468e+00	-1.028357510445302e+00	
1277	3.002172812501510e-01	1.654583305195760e-01	8.593599743480071e-01	3.339544757378618e+02	6.268835893860264e+00	2.190021029186510e+05	6.163619457021619e+04	2.498567235813969e+02	1.226575493809637e+00	-8.743260157771978e-01	
1278	2.697824507127112e-01	1.619984182584678e-01	8.753215389303060e-01	3.357902493640844e+02	1.141087866268471e+01	2.226026344166698e+05	6.324817773215358e+04	2.517159569274194e+02	1.206832121629412e+00	-8.388147727399108e-01	
1279	7.251992495360832e-01	-1.399366224108282e-01	1.196121556092060e+00	3.364463318794180e+02	2.973217757384235e+01	2.926345884719970e+05	9.797882816442972e+04	2.853561711499602e+02	8.338486297166987e-01	-7.371461694094048e-02	
